Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1539875881.1914153,1914,1539875881,191131272,base_link,0.003735939947010496,-0.010674606704344019,-0.9992488381122998,-0.037065550793675794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.07553517818450928,0.01480605639517307,-0.02800422348082066,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.08825985,0.6668522000000012,10.36562905,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875881.526489,1915,1539875881,523917320,base_link,0.0025238490709451654,-0.05537281873296452,-0.9971906913661885,-0.05038061317666026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8744430541992188,-0.003409390104934591,-0.1450250893831253,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.18632635,0.39226600000000134,10.81673495,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875882.0420017,1916,1539875882,41767720,base_link,0.0018221322270634598,-0.236942273754322,-0.9684857958292108,-0.07674830303882237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2554877996444702,0.039857100695371614,-0.09909684211015701,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4903325,0.33342610000000106,8.65927195,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875882.3380096,1917,1539875882,337633512,base_link,0.007854311000591547,-0.25376488492221777,-0.9629513355763955,-0.09091984541757565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06969239562749863,0.025237750262022005,-0.12738925218582153,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.57859235,0.588399000000001,8.5121722,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875882.8177102,1918,1539875882,817468584,base_link,0.04464235812382602,-0.2400263821198524,-0.9589107386057011,-0.14451502044516845,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.19569991528987885,0.13344788551330564,-0.32913461327552795,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.22583125,0.8139519500000009,6.8450417,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875883.3123882,1919,1539875883,312005736,base_link,0.08493985483732225,-0.23195225975734113,-0.9474169468994368,-0.20343180425250035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.21523037552833557,0.06572598963975904,-0.18895775079727173,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.3925443,0.08825985000000082,6.67832865,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875883.6913972,1920,1539875883,691155208,base_link,0.10648739034202732,-0.19713117633253072,-0.947869483624266,-0.22659032863245648,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.16977928578853607,0.043489616364240626,-0.1585315614938736,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.7259704,0.657045550000001,8.30623255,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875883.9746084,1921,1539875883,974227880,base_link,0.12187544652139638,-0.17112878779060292,-0.9470837372849612,-0.24268025897233508,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.19149543344974518,0.03267249837517737,-0.10707007348537445,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.6671305,1.068924850000001,8.629852,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875884.4408374,1922,1539875884,440591816,base_link,0.13642948899927163,-0.13440957231540973,-0.9458185483770265,-0.26219903689251156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.03003176674246788,-0.027705991640686992,-0.03627180680632591,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.04958985,0.14709975000000136,11.1599677,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1539875884.7909963,1923,1539875884,790608488,base_link,0.13493991939071656,-0.1296277497886681,-0.9458425307156255,-0.26527301357095195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1175636574625969,-0.029839599505066868,0.015490895137190822,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.0986231,0.058839900000001236,10.07142955,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
