Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1538769533.1973307,1439,1538769533,197063104,base_link,-0.003330056126104095,-0.19424733135656425,-0.9809127078792087,0.008194175256120146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7034633755683899,0.02724391780793666,-0.05947721749544144,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.1571847,0.2647795500000011,8.8063717,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769533.5921643,1440,1538769533,591720832,base_link,0.0011218332958234333,-0.059755544062860065,-0.9980974423306817,0.015149655334678101,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.5726208686828613,0.13360032439231873,0.09133609384298323,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.2552512,1.0689248500000013,9.7870367,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769534.0133896,1441,1538769534,13085472,base_link,0.049238935023474054,0.18980725235631213,-0.9805746694573367,0.00469593966485677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7652940154075623,0.2373589128255844,-0.04532387107610705,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.53964405,0.16671305000000067,5.30539765,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769534.471561,1442,1538769534,470993824,base_link,0.09141853649238475,0.2802473640612833,-0.9549568939993844,0.03407927119733552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.14880883693695068,0.07029352337121968,0.2848812937736511,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.75539035,0.06864655000000076,6.1978028,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769534.8340313,1443,1538769534,829985824,base_link,0.11221946036097673,0.2935630739957639,-0.9455327626639114,0.08482516744221724,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1467459499835968,-0.002042392734438146,0.2878788113594055,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.83384355,0.24516625000000095,7.63938035,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769535.273805,1444,1538769535,273295072,base_link,0.12070829705711107,0.30247242891492593,-0.9353594617272023,0.1379949786234107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03242617845535278,-0.05499995127320287,0.23869594931602478,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.95152335,0.127486450000001,8.1199062,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769535.727766,1445,1538769535,727447776,base_link,0.12699750158112896,0.27735143056563333,-0.9309203087821759,0.20083624486692203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12300512194633484,-0.07987767457962033,0.26222068071365356,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.18688295,0.04903325000000109,8.8848249,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769535.9829023,1446,1538769535,982259200,base_link,0.12822492227094517,0.24879544569268888,-0.9332845002913186,0.22503163561412898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26546603441238403,-0.1331779062747955,0.17936383187770846,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.1770763,-0.029419949999998647,11.07170785,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769536.4111128,1447,1538769536,410785120,base_link,0.11246707774069163,0.17690529324355095,-0.9438275383419347,0.2554315006303773,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2784789204597473,-0.21869260072708127,0.12167055904865268,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.89268345,-0.049033249999998356,13.4154972,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769536.7308989,1448,1538769536,730498976,base_link,0.09049663170724949,0.1349771993355668,-0.9461170459878511,0.28009650229946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.250145822763443,-0.2809990644454956,0.13766381144523623,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.7063571,0.27458620000000156,12.4348322,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769537.161501,1449,1538769537,161247552,base_link,0.0558679473722583,0.05808102841648448,-0.9504037454395682,0.3003965499950599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34397900104522705,-0.2604767382144928,0.1293866336345673,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.2356379,-0.10787314999999818,14.83746145,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769537.5700665,1450,1538769537,569766752,base_link,0.023405469410349638,-0.014679546259609842,-0.9435702321908053,0.3300180477590323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13579069077968597,-0.21753720939159393,0.06857176125049594,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.87279185,0.45110590000000217,17.74022985,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769538.0058634,1451,1538769538,5420288,base_link,0.011364787391379607,-0.07617400707753214,-0.9411392394503219,0.3291280817860588,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21698221564292908,-0.12508335709571838,-0.05565349385142325,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.93163175,0.5295591000000017,14.24906245,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769538.2992806,1452,1538769538,298741184,base_link,0.010357440552854999,-0.10901003056301362,-0.9429648161461139,0.31436744769834346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17776010930538177,-0.0737341344356537,-0.07971984893083571,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.87279185,0.3040061500000014,11.42474725,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769538.7756464,1453,1538769538,774264960,base_link,0.006280056472394073,-0.12646748510117684,-0.9427370741158803,0.3085665976581335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.005932851694524288,-0.005808822344988591,-0.05174398049712181,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.63743225,0.6080123000000012,9.77723005,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769539.2325788,1454,1538769539,232332864,base_link,0.01079213594945086,-0.11294804568606599,-0.9518314836034305,0.2848562718260542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.019346289336681366,0.01286545488983392,-0.055418968200683594,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.63743225,0.18632635000000108,8.9044382,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769539.6599324,1455,1538769539,657707520,base_link,0.012811605450324705,-0.09918674435240488,-0.9535484431960042,0.28415351306825787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1953674703836441,0.0386962816119194,0.011351056396961207,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.57859235,0.6374322500000011,9.1201845,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769540.0847895,1456,1538769540,83902656,base_link,0.015225096918168524,-0.05387212093003389,-0.9605471441094081,0.27242462251711425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.11289661377668381,0.09636569023132323,-0.11138352006673814,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.50013915,0.627625600000001,7.75706015,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769540.4678621,1457,1538769540,467598912,base_link,0.027608897253025615,-0.042791185135313735,-0.9676067259937364,0.24727290000901714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10128279775381088,0.029921965673565858,-0.06695591658353806,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.55897905,0.009806650000001091,8.9044382,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769540.8545063,1458,1538769540,853843520,base_link,0.027543514631734493,-0.05020562743701951,-0.9662962790920956,0.250982570686009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0228550024330616,-0.021012838929891583,0.03894566744565964,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.5099458,0.36284605000000125,10.1008495,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769541.162583,1459,1538769541,162292928,base_link,0.024691332009288188,-0.046937276569251306,-0.9658092684250148,0.25377093453783484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02862628921866417,-0.010704907588660715,0.012851092033088209,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3726527,0.5982056500000013,10.0223963,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769541.5421572,1460,1538769541,541660352,base_link,0.02546071263532083,-0.04410037501710832,-0.9671829164683294,0.2489259229716111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.007680958136916161,0.003258867189288137,-0.018867935985326767,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.28439285000000003,0.41187930000000117,9.67916355,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769542.06676,1461,1538769542,66182592,base_link,0.02093783175878753,-0.033863202107701905,-0.9687588267110542,0.24478812555692991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.07838834822177887,-0.04450409114360809,0.001819350523874169,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2745862,0.2255529500000012,9.5909037,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769542.4156632,1462,1538769542,412657344,base_link,0.008438733776875786,-0.016217895818687645,-0.9690243331781568,0.24628765567134175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04887917637825012,-0.04091664776206016,0.029030716046690944,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.14709975,0.34323275000000125,10.2577559,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769542.9123373,1463,1538769542,911974656,base_link,0.001876992931452397,-0.00573970214212312,-0.968080735824657,0.25056580301798015,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.002276909537613392,0.006097896024584769,-0.010233914479613304,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04903325,0.48052585000000125,10.38524235,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769543.162413,1464,1538769543,161964672,base_link,0.00427669209004372,-0.010042511634811018,-0.9688908646194683,0.2472475486668581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.015021673403680325,0.01358990743756294,-0.01507374830543995,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.08825985,0.3236194500000012,9.8851032,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769543.4716997,1465,1538769543,471222752,base_link,0.010167184595042155,-0.02938813336777266,-0.969377084160573,0.24360015328179413,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16783058643341064,-0.008632902055978772,0.03006700985133648,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,0.10787315000000132,10.79712165,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769543.9720688,1466,1538769543,969775488,base_link,0.014871653083911375,-0.046602047210999815,-0.9654865756783519,0.25581781664924313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13094237446784973,0.00806327909231186,0.012455701828002928,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,0.5099458000000012,9.95374975,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769544.424548,1467,1538769544,424217152,base_link,0.021563401325601042,-0.05728764165022008,-0.9664033684748639,0.2496350841485701,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03594778850674629,0.005700792185962189,-0.08929359912872314,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.06864655,0.5883990000000012,9.6497436,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769544.8207643,1468,1538769544,819904672,base_link,0.01766490332258163,-0.05463319358980926,-0.9706522374916051,0.2335324371502226,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04695874825119972,-0.010040549561381343,-0.02833196520805359,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.04903325,0.3138128000000014,11.13054775,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
