Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1531946412.816994,3250,1531946412,815494976,base_link,0.12231987592212686,-0.38188089527854646,-0.8498434779174064,0.34201007706922615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16735520958900452,-0.3600877225399018,-0.3371984958648681,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.40207265000000003,0.27458620000000133,11.22861425,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946413.1778975,3251,1531946413,177656638,base_link,0.087681493071638,-0.38591675392545427,-0.8791414177414938,0.26550062603286845,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.08499357849359512,-0.308204859495163,-0.39500498771667475,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.73549875,0.5295591000000017,13.44491715,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946413.6477613,3252,1531946413,647483336,base_link,0.04433683722789292,-0.3697253637337146,-0.915133853634339,0.15449087419315033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.07160419225692749,-0.3491587638854981,-0.3345188200473785,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.87279185,-0.3040061499999986,11.73856005,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946413.9540293,3253,1531946413,953771703,base_link,0.013611451137410384,-0.37438586843131233,-0.9232470772072625,0.0852337042789602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.049216147512197495,-0.3331098556518555,-0.29231062531471247,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.53936575,0.4609125500000018,14.8472681,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946414.4119642,3254,1531946414,411655646,base_link,-0.03222615209457494,-0.3692774068678632,-0.9287601225571764,-0.0005537559952000904,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.10174144804477692,-0.2691930234432221,-0.30562070012092585,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6472389000000001,-0.2157462999999984,13.1016844,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946414.7873101,3255,1531946414,786908991,base_link,-0.04102228886300912,-0.3470212500888057,-0.9334253921500636,-0.08130474212948759,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.05707082897424698,-0.16993381083011633,-0.4548572301864624,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.7060788,0.7943386500000014,10.87557485,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946415.14108,3256,1531946415,140763031,base_link,-0.04771056328237163,-0.35879363759962674,-0.915559785623731,-0.1753314196541339,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2095033973455429,-0.23081630468368536,-0.4182677567005157,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4511059,0.7943386500000014,11.03248125,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946415.5269685,3257,1531946415,526543259,base_link,-0.075037401945129,-0.36409267620158636,-0.893842012119856,-0.2507037471104472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07726732641458511,-0.3007367849349976,-0.2621013522148132,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.51975245,0.7060788000000014,10.9638347,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946415.964397,3258,1531946415,963468394,base_link,-0.11669359608160637,-0.36117780678603345,-0.8634203696186054,-0.3323228277540446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.035469017922878265,-0.2804184556007386,-0.3446398973464965,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2549729,0.5589790500000015,11.81701325,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1531946416.4189386,3259,1531946416,415646911,base_link,-0.12457942819791858,-0.30271955168717085,-0.838659728419751,-0.43530529404442986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.05434608832001686,-0.2501776218414307,-0.41009038686752314,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4314926,-0.1470997499999984,13.140911000000001,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
