Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1538769413.0248885,1129,1538769413,24003488,base_link,-0.06956110237764919,0.21493662380341413,-0.8718405007388945,0.43457754435238544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5859648585319519,-0.2964675724506378,0.21360599994659427,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.7455837,0.9806650000000018,15.0826277,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769413.263366,1130,1538769413,262805088,base_link,-0.06644541198167164,0.1450498719090943,-0.8698700206477519,0.46676727505687576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5192910432815552,-0.25866568088531494,0.17753046751022342,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.50041745,1.4219642500000023,17.5539035,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769413.6312962,1131,1538769413,628896256,base_link,-0.11984651400166722,0.2144643379366172,-0.835181703664642,0.49205018311030324,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6033163666725159,-0.010797072201967224,0.12470946460962296,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.55925735,1.5788706500000016,12.9055514,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769413.977104,1132,1538769413,976686592,base_link,-0.1538930290561879,0.268547091051552,-0.818085083019096,0.48470216879780914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3211967945098877,0.008913254365324974,-0.0008096809033304464,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.8632635,0.5393657500000013,10.20872265,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769414.2768567,1133,1538769414,276423616,base_link,-0.09083153146235308,0.16714798882089782,-0.8524037100176655,0.48705143247243615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0585975646972656,0.11763799190521239,-0.1401835232973099,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.04958985,-1.029698249999999,9.5320638,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769414.6177776,1134,1538769414,617533888,base_link,0.08885994934067062,-0.06277417161618275,-0.8533951142533484,0.5097843580864265,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2431796789169312,0.22674177587032324,0.34048026800155634,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.01036325,-0.696272149999999,8.11009955,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769415.0132911,1135,1538769415,13080800,base_link,0.17807694653902115,-0.17223877972226573,-0.8163827129352444,0.5216719945440944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.43577584624290466,0.05121509358286856,-0.10618305206298828,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.97113665,0.784532000000001,7.75706015,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769415.3535423,1136,1538769415,353283424,base_link,0.21221147037160834,-0.20060905539978147,-0.8262408388623318,0.481713997025619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1943986862897873,-0.042479258030653035,-0.3060673773288727,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.9417167,0.29419950000000106,8.87501825,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769415.7133398,1137,1538769415,713040352,base_link,0.2429742652105631,-0.26106177108568873,-0.8322685924069907,0.4244281425823183,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2213779240846634,-0.1536284536123276,-0.1481545716524124,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.7259704,0.29419950000000133,10.7284751,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1538769416.2359776,1138,1538769416,235138848,base_link,0.2298701349966725,-0.3000450737342968,-0.8590097605173357,0.3453040777348877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21670015156269073,-0.2742239236831665,-0.2081101983785629,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.3337044,0.17651970000000153,12.44463885,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
